id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
48939208,Garden apt King bed,36549783,Jeffrey,,Irving Park,41.96291,-87.735344,Private room,185,32,1,2023-10-10,0.09,12,179,1,R19000039377
48939498,Garden apt queen bed,36549783,Jeffrey,,Irving Park,41.96291,-87.735344,Private room,125,32,2,2023-08-13,0.15,12,179,0,R19000039377
48945171,HoyneCorp #1 2b/1 bath Amazing family neighborhood,683529,Joe,,North Center,41.94026,-87.68128,Entire home/apt,165,32,4,2024-06-30,0.11,23,349,1,City registration pending
48951655,"City Chic: Spacious, Close to All!",8670834,Dan,,East Garfield Park,41.87626,-87.69622,Entire home/apt,114,2,171,2024-09-08,4.62,3,339,45,R22000080822
48954867,Gorgeous One Bedroom with view of the River!,391945218,Matt,,Loop,41.88582,-87.63054,Entire home/apt,350,32,0,,,58,89,0,
48955382,Downtown Guild #2 | Gold Coast Mag Mile 2bd/2ba,98193524,Jeremy And Mary,,Near North Side,41.89729,-87.62242,Entire home/apt,310,2,148,2024-09-11,3.58,33,49,41,R21000068168
48956468,Beautiful 2Br 2Ba - Downtown Luxury Amazing Views,391945218,Matt,,Loop,41.8857,-87.63257,Entire home/apt,289,32,0,,,58,76,0,
48957037,16th:Rm.H: 3 LOCATIONS! $500-$1650 MONTH•LUX$3400,367411016,Taylor,,Near West Side,41.86017,-87.6618,Entire home/apt,310,32,0,,,29,365,0,
48957294,"23PL - 4 Bedroom/2 Bath - Chinatown, McCormick Pl",178710732,Annie,,Armour Square,41.8491024981422,-87.63609634712014,Entire home/apt,228,2,31,2024-09-02,1.95,19,248,24,R23000101628
48957867,Beautiful One Bedroom in the Heart of the Loop!,391945218,Matt,,Loop,41.88436,-87.62632,Entire home/apt,276,32,3,2024-03-03,0.08,58,89,1,
48980048,LG 2BR|2BA|Comfy|Albany Park Gem w/Parking Spot,318578074,Jennifer,,Albany Park,41.96143,-87.71974,Entire home/apt,128,5,41,2024-08-19,1.45,2,158,12,R23000100850
48983864,Cozy Kitties in the City 1BR by Park/Sox/Transit,51220896,Kate,,Mckinley Park,41.8252,-87.67025,Entire home/apt,89,1,43,2024-04-07,1.06,2,2,8,R19000049482
48996714,home sweet home | garage parking | downtown in 20m,332329168,Spencer,,Irving Park,41.94888,-87.70593,Entire home/apt,,2,169,2024-08-12,4.16,4,0,37,R21000063873
48997777,Stylish 2-Level Designer Home by DePaul w/ Parking,48317587,Anca,,Lincoln Park,41.93099,-87.6531,Entire home/apt,244,3,109,2024-09-06,2.82,1,64,40,R20000058864
49001576,Home Sweet Home,346497820,Emilia,,Dunning,41.94776,-87.81846,Entire home/apt,140,2,57,2024-08-05,1.36,1,354,5,R22000081060
49011985,Luxurious One Bed with BALCONY in River North!,391945218,Matt,,Near North Side,41.89632,-87.63313,Entire home/apt,230,32,1,2024-05-06,0.22,58,89,1,
49016514,"Modern, Spacious 3BR Apt Minutes to Downtown!",369865849,Michelle,,Lower West Side,41.85231,-87.68414,Entire home/apt,164,2,164,2024-09-15,4.01,1,90,47,R24000114631
49047616,"Blueground | S. Loop, pool & gym, nr train",107434423,Blueground,,Near South Side,41.8670646,-87.6231114,Entire home/apt,166,32,0,,,516,332,0,32+days Listing
49054417,"Strictly Commercial Storefront: Humboldt, Bucktown",30073391,Brad,,West Town,41.90756,-87.68714,Entire home/apt,121,2,113,2024-08-18,2.87,5,149,33,R21000063945
49072979,The Wrigley Escape - Sleeps 1-4,65767899,Tara,,Lake View,41.94636,-87.662,Entire home/apt,102,3,114,2024-09-11,3.13,6,310,43,R21000062670
49075078,Spacious 2 BR near DT 25min walk to United Center!,174811062,Sharlyn,,Near West Side,41.87522,-87.68886,Entire home/apt,185,2,126,2024-09-02,3.03,1,350,22,R23000109163
49093623,Recently renovated 1 bedroom in the best location!,373397857,Don,,Lincoln Park,41.91183,-87.6352,Entire home/apt,113,5,59,2023-12-16,1.42,1,68,5,R21000062684
49109406,Stylish Apartment in the heart of Bucktown,4908881,Bazyli Irena Martin,,Logan Square,41.91522,-87.68453,Entire home/apt,161,5,26,2024-06-10,0.93,3,284,7,R23000109366
49140268,Luxury 2br 2bth Condo in Downtown Chicago!,92924369,Melody,,Near North Side,41.89019,-87.63874,Entire home/apt,680,32,0,,,1,365,0,
49156225,Cozy 1BR in the heart of Logan Square,9007792,Nikka,,Logan Square,41.92186,-87.70374,Entire home/apt,176,2,135,2024-08-31,3.63,1,69,36,R21000070023
49158897,Lincoln Park Mega Space 2 Parking Spaces Sleeps 18,396515206,Frank,,Lincoln Park,41.92337,-87.6517,Entire home/apt,614,1,26,2024-09-14,0.65,2,329,20,R22000078160
49166725,"Blueground | Loop, gym, roof, nr Millennium Park",107434423,Blueground,,Loop,41.88491,-87.62701,Entire home/apt,153,32,1,2023-08-13,0.07,516,273,0,32+days Listing
49173480,Chic Penthouse In Perfect Wrigleyville Location,19868986,Brad,,Lake View,41.93558,-87.65865,Entire home/apt,75,1,91,2024-09-10,2.97,1,348,32,R23000103911
49178299,Private Bedroom Near O’hare in Norwood Park,128265803,Victor,,Norwood Park,41.99592,-87.79028,Private room,39,32,13,2024-05-25,0.31,15,333,2,R20000055874
49180775,Bronzeville Guest Suite - 1 Br,125699419,Bryan,,Grand Boulevard,41.82016,-87.62011,Entire home/apt,97,2,119,2024-09-15,2.86,1,158,35,R24000119514
49181476,West Loop Super Modern Fulton Market Condo,56270166,Julie,,Near West Side,41.88802,-87.64552,Entire home/apt,115,32,5,2024-06-30,0.15,1,228,1,
49219176,"Blueground | Logan Sq, gym, roof, 1 block to L",107434423,Blueground,,Logan Square,41.92411,-87.69783,Entire home/apt,209,32,0,,,516,0,0,32+days Listing
49223199,2bd/1bt heated AC Wi-Fi Walk to Metra Blue I-90/94,110050671,Mark,,Portage Park,41.96766,-87.75195,Entire home/apt,85,32,38,2022-11-13,0.92,2,146,0,R19000049466
49226244,Modern designed 2bed/2bath | Heart of Bronzeville!,1792840,Eugene,,Grand Boulevard,41.80944,-87.61221,Entire home/apt,172,2,121,2024-08-25,2.99,1,331,36,R23000109482
49227509,4 Bedroom with Pool Table steps from Wrigley,9297431,Inn At Wrigleyville,,Lake View,41.947811126708984,-87.65404510498047,Entire home/apt,979,1,22,2024-07-14,0.55,6,98,6,2446867
49228923,Sunny Treetop Oasis in Roscoe Village - 1BR/1BA,27120510,Daran,,North Center,41.94226,-87.67901,Entire home/apt,203,3,57,2024-09-03,1.95,1,233,18,R24000115078
49230136,"1BR Well Lit, Modern & Complete Apt near Shops",166918192,Sara,,Lake View,41.9356,-87.64241,Entire home/apt,97,1,216,2024-09-01,5.21,10,173,85,R24000117317
49231356,2BR Apartment in Great Spot with Fast Wi-Fi,259688317,Vincent & Sofia,,Lake View,41.94317,-87.64489,Entire home/apt,155,1,131,2024-08-28,3.20,9,151,44,R22000094684
49241812,"Blueground | Logan Sq, gym, roof, 1 block to L",107434423,Blueground,,Logan Square,41.92411,-87.69783,Entire home/apt,198,32,1,2022-01-28,0.03,516,0,0,32+days Listing
49242325,Perfect Convertible in Heart of the Loop!,391945218,Matt,,Loop,41.8837,-87.63487,Entire home/apt,140,32,2,2023-11-30,0.17,58,89,2,
49250122,The Lakefront Lookout (2BR),1118796,Stephanie,,Near North Side,41.89969095147922,-87.62006726968949,Entire home/apt,210,6,169,2024-08-31,4.08,15,322,43,R21000062924
49251081,Quiet Room #4,246839504,Silvia,,Woodlawn,41.78431,-87.60834,Private room,45,1,89,2024-09-10,2.20,6,342,16,R21000062932
49255953,1BR High Floor + Private Terrace in River North!,33127842,Kari,,Near North Side,41.89593,-87.63184,Entire home/apt,148,32,1,2024-05-05,0.22,16,178,1,
49276630,*Big Blue* Eclectic 3bdrm/1bath Bronzeville Gem,29583690,Saskya,,Washington Park,41.80163,-87.62573,Entire home/apt,188,2,51,2024-09-02,1.43,1,227,11,R22000095375
49290082,Elegant private oasis in Ukrainian Village,5240235,Inna,,West Town,41.89254,-87.68873,Entire home/apt,895,2,55,2024-08-23,1.46,1,344,11,R22000094814
49290332,Taj Ma-small at Wrigley,3230291,David,,Lake View,41.94532,-87.65963,Entire home/apt,77,2,209,2024-09-12,5.04,20,338,44,R23000108805
49293937,Entire house 1 City block from Wrigley Field!,56904060,Nick,,Lake View,41.9441,-87.65615,Entire home/apt,918,2,103,2024-09-09,2.59,1,327,27,R23000099454
49319551,"Superior House, Urban Mansion! Semi-Private Floor",10816851,Jamal,,West Town,41.89571,-87.66954,Private room,264,1,6,2022-11-16,0.15,2,357,0,R21000062912
49347198,"Downtown Guild #4 | Mag Mile, Gold Coast 1bd/1ba",98193524,Jeremy And Mary,,Near North Side,41.89764,-87.62034,Entire home/apt,178,2,111,2024-08-31,2.70,33,57,35,R21000068169
49360466,CUTE & COZY Tropical Theme Garden Suite,135140262,Mimi,,West Ridge,41.99752,-87.70145,Entire home/apt,63,32,58,2024-02-04,1.47,1,187,1,City registration pending
49375436,"Bright, sunny & spacious!  Entire 2BR Logan Square",45239294,Cherie,,Logan Square,41.9259,-87.72443,Entire home/apt,141,32,2,2022-08-02,0.06,3,178,0,City registration pending
49399182,Downtown Sleep 20 | Mag Mile 6bd/6ba,98193524,Jeremy And Mary,,Near North Side,41.89744,-87.62075,Entire home/apt,1179,2,3,2023-03-12,0.10,33,91,0,R21000068170
49406755,Private Bedroom By O’hare (Norwood Park),128265803,Victor,,Norwood Park,41.99633,-87.79202,Private room,42,32,10,2024-07-25,0.31,15,350,1,R20000055874
49418708,Best Location in Hyde Park apartment,65679180,Jerry,,Hyde Park,41.7982,-87.59647,Entire home/apt,96,3,93,2024-08-29,2.31,1,226,34,R22000084309
49425000,"Private, Cozy Bedroom Near O’hare in Norwood Park",128265803,Victor,,Norwood Park,41.99596,-87.78734,Private room,49,2,96,2024-08-05,2.33,15,337,15,R21000062930
49435438,"Blueground | Loop, gym, roof, nr Millennium Park",107434423,Blueground,,Loop,41.8851235,-87.62594589999999,Entire home/apt,153,32,0,,,516,302,0,32+days Listing
49435519,"Blueground | Logan Sq, gym, roof, 1 block to L",107434423,Blueground,,Logan Square,41.92411,-87.69783,Entire home/apt,208,32,2,2022-04-15,0.06,516,0,0,32+days Listing
49435537,"Blueground | Lakeview, roof Pool, nr Wrigley Field",107434423,Blueground,,Lake View,41.94517299999999,-87.641759,Entire home/apt,157,32,2,2023-08-06,0.14,516,241,0,32+days Listing
49435621,"Blueground | Lakeview, roof Pool, nr Wrigley Field",107434423,Blueground,,Lake View,41.94517299999999,-87.641759,Entire home/apt,155,32,2,2024-07-27,0.44,516,321,2,32+days Listing
49458886,The Magnificent Milestone (2BR),1118796,Stephanie,,Near North Side,41.89952017412057,-87.61961261957079,Entire home/apt,186,6,151,2024-09-01,3.68,15,336,31,R24000116600
49462631,The Guild #1 | Gold Coast Mag Mile 2bd/2ba,98193524,Jeremy And Mary,,Near North Side,41.89847,-87.62237,Entire home/apt,229,2,104,2024-09-03,2.54,33,32,35,R21000068170
49466514,2 Bedroom Garden Apt by Lakefront and Loyola,247334879,Bill,,Rogers Park,42.00096,-87.66274,Entire home/apt,171,3,81,2024-09-01,2.00,2,214,17,R24000113899
49477699,Prime location w/ Private Roofdeck! Parking Incl*,293979482,Ann,,West Town,41.91365,-87.68666,Entire home/apt,484,2,78,2024-08-02,1.94,3,34,26,R21000062739
49479723,Gorgeous Two Bedroom Downtown Luxury on the River,391945218,Matt,,Near North Side,41.88748,-87.63077,Entire home/apt,377,32,1,2022-04-26,0.03,58,89,0,
49485163,Designer Apt: Easy Parking/20min MagMile & Wrigley,34773184,Lynette + Efrain,,Avondale,41.93472,-87.72981,Entire home/apt,177,2,64,2024-09-10,2.57,2,63,32,R22000083687
49504197,Great Location Studio,14241347,Ensavi,,Near North Side,41.90049,-87.63218,Entire home/apt,103,1,213,2024-09-13,5.30,6,305,57,R22000081149
49504727,LT Sativa Apartment Suite 420 Friendly FREEParkg,35342456,Roberto,,Belmont Cragin,41.93859,-87.75689,Entire home/apt,268,32,1,2021-09-30,0.03,23,268,0,2827372
49506405,"Private, Cozy Bedroom Near O’hare in Norwood Park",128265803,Victor,,Norwood Park,41.99396,-87.78789,Private room,39,2,77,2024-09-06,1.88,15,352,9,R21000062930
49507376,Chic PRVT Room w/ Full Bathroom | Logan Square,191522990,Nala & Owen,,Humboldt Park,41.91084,-87.71548,Private room,51,1,140,2024-09-12,3.44,16,345,32,2781367
49513916,Phenomenal 2 bed/2 bath Luxury Building! Fun Area!,391945218,Matt,,Near North Side,41.89318,-87.61752,Entire home/apt,230,32,0,,,58,55,0,
49515824,Spacious PRVT Room w/ Full Bathroom - Logan Square,191522990,Nala & Owen,,Humboldt Park,41.90883,-87.71498,Private room,51,1,202,2024-08-23,4.99,16,342,51,2781367
49516679,Fashionable Room w/ full bathroom - FREE PARKING!,191522990,Nala & Owen,,Humboldt Park,41.91023,-87.7169,Private room,58,1,212,2024-09-09,5.23,16,346,54,2781367
49529413,Downtown Guild #3 | Mag Mile Gold Coast 1bd,98193524,Jeremy And Mary,,Near North Side,41.89924,-87.62214,Entire home/apt,179,2,118,2024-09-10,2.94,33,57,30,R21000068171
49530220,"Cozy 2BD Lake Apt Near Downtown, McCormick & More",39877583,Joanna,,Oakland,41.82019,-87.60369,Entire home/apt,162,2,80,2024-08-11,1.95,1,221,21,R21000064648
49567370,Level - Studio in River North with Full Kitchen,177188450,Level,,Near North Side,41.891326904296875,-87.6378402709961,Entire home/apt,225,32,0,,,59,365,0,
49568068,Level- Stunning New Junior Two Bedroom,177188450,Level,,Near North Side,41.891326904296875,-87.6378402709961,Entire home/apt,310,32,3,2023-11-17,0.08,59,365,2,
49568139,"Stunning, Renovated East Lincoln Park | 4bd 2.5 b",78969342,Daniel,,Lincoln Park,41.93052,-87.64528,Entire home/apt,450,2,26,2024-09-15,0.64,1,326,10,R24000113769
49568476,Level -Beautifully Located Two Bedroom Suite,177188450,Level,,Near North Side,41.891326904296875,-87.6378402709961,Entire home/apt,345,32,1,2022-04-27,0.03,59,365,0,
49568786,Level ◆ New Executive One Bedroom & Office,177188450,Level,,Near North Side,41.89159,-87.63697,Entire home/apt,446,2,7,2023-12-31,0.29,59,363,3,2835961
49568994,Level ◆ Brand New Luxe One Bedroom,177188450,Level,,Near North Side,41.891326904296875,-87.6378402709961,Entire home/apt,446,2,23,2023-10-22,0.72,59,346,1,2835961
49571413,Cozy apartment for two (1 bed). No cleaning fees.,43303710,Marco,,Lincoln Park,41.92768,-87.65207,Entire home/apt,,3,41,2024-03-31,1.30,2,0,23,R23000099901
49579795,"Blueground | Uptown, rooftop pool, 2 blocks to L",107434423,Blueground,,Uptown,41.9740293,-87.6602626,Entire home/apt,162,32,0,,,516,267,0,32+days Listing
49588636,Hidden gem! Trendy 2br/1ba Apt in South Chicago,32938373,Erich,,South Chicago,41.7406,-87.55933,Entire home/apt,150,32,0,,,1,365,0,
49595463,J55. Next to downtown Chicago,220441747,Luiz,,East Garfield Park,41.87482,-87.69469,Private room,41,2,72,2024-08-27,1.76,10,160,18,R21000070719
49617475,Great Location Downtown w/Gym + Wi-Fi,3965428,Dominic,,Near North Side,41.89768,-87.6216,Entire home/apt,193,32,4,2024-08-11,0.30,35,346,3,
49633033,Charming suite 3 blocks from Wrigley Field,144028303,Paul,,Lake View,41.9398,-87.65687,Entire home/apt,154,2,93,2024-09-08,2.46,1,35,33,R21000064639
49633980,"Attn Cubs Fans-Steps from Wrigley, Free Parking",241553892,Samir,,Lake View,41.94735,-87.65889,Entire home/apt,159,1,125,2024-09-02,3.11,1,335,35,R22000085298
49636220,Logan Square Cozy Corner,277462798,Jose,,Logan Square,41.92376,-87.72187,Entire home/apt,126,2,81,2024-09-09,2.10,1,162,21,R22000087814
49663807,Newly updated 1BD/1B in Old Irving Chicago!,72704941,Luana,,Irving Park,41.95898,-87.72966,Entire home/apt,119,2,106,2024-09-01,2.61,1,86,24,R21000063307
49672519,PRIVATE ROOM 5 minutes to the City,371036931,Roseanna,,Near West Side,41.87051,-87.65354,Private room,70,32,8,2024-08-10,0.20,19,268,1,Registered
49707142,LT The Lotus Suite 2 Private Bedrooms 420Friendly,35342456,Roberto,,Portage Park,41.93885,-87.75705,Private room,182,32,3,2022-04-11,0.08,23,262,0,2827372
49707308,Entire Below Level Studio w/ Private Sauna,5190352,Erin,,West Town,41.90933,-87.69165,Entire home/apt,139,2,150,2024-08-23,3.76,1,76,24,R21000073648
49717398,Hyde Park/Kenwood close to UChicago Hospital. Bike,1385332,Patt,,Kenwood,41.80424,-87.60391,Private room,49,10,27,2024-09-06,0.69,20,304,6,R21000072908
49717706,West Loop 1BR Apartment with In-Unit Laundry,166918192,Sara,,Near West Side,41.88547,-87.64323,Entire home/apt,127,1,321,2024-09-01,7.97,10,171,86,R22000092006
49732248,Cabin 201 at 747 Lofts,395806758,747 Lofts Concierge,,West Town,41.89581,-87.65577,Entire home/apt,50,1,144,2024-08-27,3.60,22,335,39,2780536
49732466,Cabin 202 at 747 Lofts,395806758,747 Lofts Concierge,,West Town,41.89581,-87.65577,Entire home/apt,50,1,123,2024-09-03,3.09,22,334,34,2780536
49732675,Cabin 203 at 747 Lofts,395806758,747 Lofts Concierge,,West Town,41.89581,-87.65577,Entire home/apt,55,1,105,2024-08-27,2.61,22,323,24,2780536
49732720,Cabin 204 at 747 Lofts,395806758,747 Lofts Concierge,,West Town,41.89581,-87.65577,Entire home/apt,50,1,87,2024-08-25,2.17,22,334,23,2780536
49732781,Cabin 205 at 747 Lofts,395806758,747 Lofts Concierge,,West Town,41.89581,-87.65577,Entire home/apt,40,1,82,2024-08-17,2.04,22,340,14,2780536
49732864,Cabin 206 at 747 Lofts,395806758,747 Lofts Concierge,,West Town,41.89581,-87.65577,Entire home/apt,40,1,67,2024-09-09,1.68,22,329,15,2780536
49732987,Cabin 207 at 747 Lofts,395806758,747 Lofts Concierge,,West Town,41.89581,-87.65577,Entire home/apt,40,1,132,2024-09-01,3.33,22,339,47,2780536
49733110,Cabin 208 at 747 Lofts,395806758,747 Lofts Concierge,,West Town,41.89581,-87.65577,Entire home/apt,55,1,108,2024-07-31,2.68,22,326,19,2780536
49733339,Cabin 301 at 747 Lofts,395806758,747 Lofts Concierge,,West Town,41.89581,-87.65577,Entire home/apt,50,1,155,2024-09-01,3.86,22,344,38,2780536
49733413,Cabin 302 at 747 Lofts,395806758,747 Lofts Concierge,,West Town,41.89581,-87.65577,Entire home/apt,55,1,118,2024-09-09,2.94,22,333,30,2780536
49733543,Cabin 303 at 747 Lofts,395806758,747 Lofts Concierge,,West Town,41.89581,-87.65577,Entire home/apt,50,1,93,2024-08-27,2.31,22,332,17,2780536
49733631,Cabin 304 at 747 Lofts,395806758,747 Lofts Concierge,,West Town,41.89581,-87.65577,Entire home/apt,40,1,84,2024-08-30,2.09,22,335,26,2780536
49733686,Cabin 305 at 747 Lofts,395806758,747 Lofts Concierge,,West Town,41.89581,-87.65577,Entire home/apt,40,1,80,2024-08-11,2.04,22,339,9,2780536
49733748,Cabin 306 at 747 Lofts,395806758,747 Lofts Concierge,,West Town,41.89581,-87.65577,Entire home/apt,50,1,126,2024-08-07,3.19,22,337,33,2780536
49733798,Cabin 307 at 747 Lofts,395806758,747 Lofts Concierge,,West Town,41.89581,-87.65577,Entire home/apt,50,1,112,2024-08-20,2.81,22,335,30,2780536
49733843,Cabin 308 at 747 Lofts,395806758,747 Lofts Concierge,,West Town,41.89581,-87.65577,Entire home/apt,55,1,105,2024-09-03,2.61,22,345,17,2780536
49742520,"Blueground | Uptown, rooftop pool, 2 blocks to L",107434423,Blueground,,Uptown,41.9740293,-87.6602626,Entire home/apt,167,32,0,,,516,133,0,32+ Days Listing
49757846,Stunning 1BR Apartment at Center of Lakeview,166918192,Sara,,Lake View,41.93618,-87.64229,Entire home/apt,124,1,93,2024-08-25,2.33,10,165,25,R24000117318
49801522,M-Studio Suite KingBed close Wrigleyville,170551048,Lyn,,Uptown,41.95679,-87.65119,Entire home/apt,89,32,77,2024-02-05,1.95,26,140,6,R22000093162
49809457,Hip One Bedroom,4057812,Marc,,Lower West Side,41.84914,-87.68134,Entire home/apt,90,32,38,2024-07-26,0.96,5,185,2,City registration pending
49815034,"1- bd unit w/ 
in/outdoor pool. 1 min Grant Park.",34950236,Erikka,,Near South Side,41.86731051276551,-87.62288957834244,Entire home/apt,1000,32,0,,,1,90,0,R12445757941
49840454,"Large 3BR/2Bth Apt near UOfC, Hyde Park, & Train",299139831,D,,Washington Park,41.78624,-87.61812,Entire home/apt,225,2,39,2024-08-20,0.99,2,55,5,R19000048775
49847089,"Blueground | Loop, gym, roof, nr Millennium Park",107434423,Blueground,,Loop,41.8851235,-87.62594589999999,Entire home/apt,197,32,1,2021-12-25,0.03,516,364,0,32+ Days Listing
49888114,Modern 1bdr close to Wrigley|Downtown|Andersonvill,273591286,Regina,,Uptown,41.9704,-87.67139,Entire home/apt,87,1,170,2024-08-24,4.20,14,8,38,R21000064319
